,Month,Hour,return_BE_NL,return_AT_NL,return_DE_NL,return_FR_NL,return_CZ_NL,return_UK_NL,return_AT_BE,return_DE_BE,return_FR_BE,return_CZ_BE,return_UK_BE,return_DE_AT,return_FR_AT,return_CZ_AT,return_UK_AT,return_FR_DE,return_CZ_DE,return_UK_DE,return_CZ_FR,return_UK_FR,return_UK_CZ
19,1,20,-0.029371366810002256,-0.7087587092282321,1.0,-0.7558053022971103,0.9741416870620574,-1.0000000000000002,0.7461959085434227,-0.7638334849390916,-0.2520506784263709,0.6706262811212134,0.9188791170522402,-0.45798643514657245,0.48056116888636613,-0.1231288456094167,0.9998926734658109,0.09447070230622369,0.8450838480927562,-0.8784415610478207,0.09661249807645503,0.721531129470343,0.9999999999999998
20,1,21,0.9947543396255273,,,,0.9753657107247196,,-0.6712692251701,0.5703791022827102,-0.2599040739279333,0.8083660138382189,0.4133247293553467,0.8457801992048259,0.004316654273681237,0.9181628611914929,-0.9295424015901292,0.4001367909036806,0.8286182661763224,1.0,-0.31745043590883604,0.9015278430389461,1.0
21,1,22,-0.11191057437755697,1.0,,,-1.0,,1.0,,,0.9005668151683616,,1.0,,0.03958167084782992,,-0.04752065589757173,0.5943849521483067,-0.21239184701555608,0.5613193461014649,0.5110590441729922,-0.323873069072092
22,1,23,-0.5895331076211141,1.0,,-1.0000000000000002,1.0,,0.34173156967360413,0.6996533777807648,0.4970845282450177,0.8251932770962942,,-0.37155904730950823,-0.5233933762863385,0.3748200490557196,,0.4383773824904855,0.8866891803792485,-0.5351205607006825,0.8365709498784323,-0.4043073088027859,
23,1,24,0.836936922966876,,0.9826798196914808,0.06415844167875763,0.9971663333694744,-0.9832756828266908,,0.9505153952742311,0.18462259482198318,0.9915525710527315,-0.958938642093552,0.41315372245385834,-1.0000000000000002,0.9826579032094067,0.537046617847555,0.11908659492210538,0.6425536974951088,0.01258151741347851,0.5863302513118156,-0.9730847079207431,-1.0
24,2,1,0.12432527971020634,,,,-1.0,,-0.5713361049944256,-0.3580646708502395,-0.34431106438414943,0.550067693725566,,0.33444290007102323,0.824006829549094,-0.4575859495064304,-1.0,0.852674250051084,0.627423924438601,-0.29969957424665544,0.7452639062412011,-0.9936744834773069,0.18069006310753719
25,2,2,0.5632171892260935,,,-0.6163017801370777,0.3314687047115135,,-1.0,0.8600611203058371,0.6301619861604886,0.7395207976198008,-1.0000000000000002,1.0,0.7819715271956433,,,1.0,0.36108564637074114,,0.9999999999999999,0.9995506102138122,
26,2,3,0.5901551396862452,,,,,,-1.0,-0.8006411140614155,,-0.406945990431515,,1.0,1.0,,,0.3278486156212815,0.9292949753726197,1.0,-1.0,0.9999999999999998,
27,2,4,1.0,,,,,,1.0,-0.7259830512072961,1.0,-0.4443929472941348,,0.976563354337134,,-1.0,,-0.9988088808578944,0.23233116788611888,,0.4249414861432345,,
28,2,5,-0.6203090820123436,0.9999999999999999,,,,,0.30868093657922935,-0.39892705141044843,,0.5660807847088761,,0.8685827538280616,0.14101736782844054,0.6911331299923333,,-0.017870505490696596,0.5924328885600959,0.35942641780023055,-1.0,-1.0,0.9928177378390052
29,2,6,0.88356845492117,-1.0,1.0,,0.6932904825255413,,0.023225362000071574,0.3050827026150846,0.05851233311672833,0.714325890825047,,-0.18068046018534398,0.6238819828059511,0.33210934396624275,,0.8656391596664751,0.7499976336595144,,0.13343187843500745,,
30,2,7,-0.5584194220017428,-0.38951908711184846,1.0000000000000002,1.0000000000000002,0.698360369283323,,0.48785948824942443,0.49083713598752227,-0.973811574801801,0.20191780904808262,0.9999999999999999,0.39209225518057444,-0.4546093784172369,0.8580068961596391,0.6445330833062817,0.14112553931241117,0.3790620336936385,0.8806537499564365,0.6166567321248416,0.8658631738754416,0.7867105619618276
31,2,8,0.3248093017435466,1.0,-0.37422482281501673,0.054580562629166815,0.02682031460938984,0.9999999999999999,0.31270851109413206,0.4699308083339731,-0.8890175890732702,0.5977168857298908,1.0,0.5624738317894393,1.0,0.6051221674205802,,0.6087276879969158,0.5883883542514325,1.0000000000000002,-1.0,,
32,2,9,0.7976259454893408,,-1.0,,-1.0,0.8974519063281854,1.0000000000000002,0.44897550000502534,,-0.2967509706092071,,0.642620203533026,0.9499734350644021,0.9999999999999998,,0.8528779546459674,0.8066625587448725,0.9999999999999999,,-1.0,
33,2,10,0.19634282177221626,,-1.0,,0.2435081547575122,1.0000000000000002,,-0.9562725307917422,,0.5233445399653296,-1.0,0.32111848262032516,0.9868298910778704,-1.0,-0.7963657524654658,0.6834060915844568,-0.20155709177667278,-0.518491743487012,1.0,-0.04487463446053511,-1.0
34,2,11,0.9944695604001296,,,,,,,,,1.0,-1.0,-0.49094806196278684,,-1.0000000000000002,,0.9116014963319653,0.8818960624915915,,0.7113391691830658,-0.20878996795271337,-0.7647416721155731
35,2,12,,,,,,-1.0,,1.0,,0.34897092602908397,-1.0,0.6043123238793336,,1.0,1.0,,0.9845869930677317,1.0,,,0.30181081422609074
36,2,13,0.7279429408986721,,-1.0,,-0.9922407735324185,,,-1.0000000000000002,,-0.9917761520730193,,0.5821490095839942,0.3455420146480087,0.8261818471637871,,1.0,-0.6086301966083322,,,,
37,2,14,0.8379217771570101,,1.0,1.0,0.9643928163233404,,-1.0,0.6494369099373053,0.5008901605774895,0.35252862677875274,,-0.34642617382221863,0.12141484230238885,0.04874851632583968,,0.6699760625291652,0.5375296079385541,-0.9999999999999987,0.6488279942895294,-1.0,
38,2,15,0.5625829099201967,,,,,,0.40604802708229215,0.36362652545890556,0.9001449316428599,0.36813338487254427,0.651072382226512,-0.336425392303745,0.30446700163397783,0.6520038418770411,-0.9999999999999999,0.9688509122515001,0.4434079259558248,0.22037788358223026,0.514745881090218,0.29108579040844246,0.4677368827097677
39,2,16,0.40051368056685266,-1.0,-1.0,,-0.9661085060032807,,,-1.0,,-0.9581483803848877,-1.0000000000000002,0.4571437373483148,,,,,0.8413321947838523,,,,
40,2,17,0.5086180610023612,,0.9440255184494847,0.9999999999999999,-0.021206933942884764,1.0,,0.9833943233037251,-1.0,0.6188607651572352,,,,1.0,,-1.0,0.8778035288901538,,-0.9999999999999999,,
41,2,18,0.07232997543564133,-0.11852553909228912,-0.8257218262516274,-0.7104976273238832,-0.6341387905833722,1.0,-0.5114033112241745,0.49703587707771224,-0.4678487642777216,0.6660998575573824,0.9999999999999999,0.224859639082614,-0.28115115337547175,0.1304302967567196,-0.23147057016240166,-0.24990486493073577,0.8262250746395585,0.9988833399957414,0.226174894279971,-0.06285800462941635,0.3352535323420813
42,2,19,-0.4776945380490812,,,,-0.2754890274865514,,1.0,-1.0,1.0,0.5222633214186703,,1.0,1.0,1.0,-0.9999999999999999,-0.2164944569103385,-0.5002970885152612,1.0,1.0,0.3689894624724911,
43,2,20,-0.16404395866650448,-1.0,0.9999999999999999,,0.9973009451359766,,-0.24250548287354087,0.8904023867346046,0.2786602926549899,0.5707801681649198,,0.44714008593366444,0.9781506191021205,1.0,,0.24296299315121528,0.7003023437806951,-1.0,0.28557970787273335,1.0,-1.0000000000000002
44,2,21,0.8876786993986279,-0.694192763602688,0.20055781904676975,,0.6012969064808966,,-0.21445712715009937,0.24971841044037454,-0.6435184565785059,0.8128722606488337,-1.0,0.11402562838741054,,-0.06715797743545432,-1.0,0.06024134419911375,0.4803550416842496,1.0,0.3049524564155768,1.0,1.0
45,2,22,0.6606274283287342,1.0,0.10553800971127701,,0.4187585082964641,,1.0,0.811233883131677,,0.7569765518553359,,0.4303783266257845,,1.0000000000000002,-1.0000000000000002,1.0,0.9330074776270809,-0.5816680881793953,,,-0.3878561772668636
46,2,23,-0.4078959091237557,,,,,,,,1.0,-1.0,,0.9910699104263272,,1.0,1.0000000000000002,1.0,0.6941307991508865,1.0,-1.0,,1.0
47,2,24,0.7656059333762488,,-1.0,,0.829141296890486,,0.6913708930267363,-0.776322186532394,,0.9033053650765486,1.0000000000000002,0.038913146457110345,-0.17043136894931665,-0.0065764449288531045,1.0,-0.05931058270899654,0.6786826110964891,0.9205640249390475,-1.0,-1.0,-0.9270314064922524
48,3,1,0.9578260789044811,-1.0,,-1.0,1.0,,,,,1.0,,1.0,-1.0,1.0,,-0.9999999999999998,1.0,,,,
49,3,2,0.8625259107140233,,,-1.0000000000000002,0.3186115621749368,,,,,0.5941403986069355,,-1.0,-1.0,,,0.5384554814576382,1.0,,,-0.7298000011433673,
50,3,3,0.5096458963467027,-0.9999999999999999,-0.8459582827108718,-0.8948755667284789,-0.05597331027219609,-1.0,0.6666579452128709,-0.5375152601181014,0.5337802084760666,0.575987284660071,-1.0,0.8123428089874801,-0.8604027697570431,0.906140314056183,-1.0,-0.10293047527428743,0.17784518637445423,1.0,0.3890752397805487,0.7213865066500333,1.0
51,3,4,0.22268248450493733,0.9999999999999999,,0.7971590763452964,-0.9986010794845572,,,-0.1494287408105472,-1.0000000000000002,0.18688822651963435,,0.9999999999999999,,0.9653529409162622,,0.8006682853951423,0.42594021672675025,,0.3139986983274299,0.7927649783899188,
52,3,5,0.6446514733286468,0.9790122462339238,-0.38811717894131564,0.3793047467048335,-0.5986186715263694,-1.0,0.9690447280359056,0.283651719844531,0.9374746014610266,0.6564975210136967,-1.0,0.5758390102946449,0.14474119565442162,-0.645837187881187,-1.0000000000000002,-0.11436121683571858,0.5920029065997066,,0.6033638172121256,-1.0000000000000002,
53,3,6,-0.19937526978227157,,0.8979483261593175,-1.0,-0.8321057702870605,,1.0,0.9668844879125451,-0.18057974962095363,0.715040911723456,,-0.24317980455288454,0.6667420910489493,0.4141260840870123,-0.9999999999999998,0.05254346877576152,0.5641338623658685,-0.9999999999999998,0.5865461011172184,-0.2907460573990034,-0.9999999999999998
54,3,7,0.29416924057768207,,0.9999999999999998,1.0,-0.029774519138462824,,1.0,0.9891927879200573,-0.8145465813510865,0.7163739441186232,,-0.021598126963835937,1.0,0.6267534020710602,,-0.12863147736667443,0.2975236788489854,,-0.5000440418336056,1.0,
55,3,8,0.4920764762816624,,,,0.9893876475278994,,-1.0,1.0,,0.9988710426854555,-1.0000000000000002,0.9467665779124349,1.0,0.8416824770359472,,,0.9470892494997667,,1.0000000000000002,,
56,3,9,0.22963405646453208,-1.0000000000000002,-0.7663897481244027,-0.9543455501621418,0.16949474856046032,0.3912880670636212,-1.0,0.15124334581547758,-0.6801485279202918,0.34861269256782584,0.6300074808684811,0.6250739359483248,,-0.711122044317103,,-0.9974749738650984,0.40235239850438786,,-0.992325294377347,-0.9997160417086334,
57,3,10,0.7789136154632306,0.34326809332577796,0.925413498382223,0.20955011710056293,-0.03322811583037669,0.3834677756690592,-0.6245758122296828,-0.02709659966024991,0.10144157858980622,0.3604910843766083,-0.01569719412725468,-0.15607389108569317,-0.280714822915357,0.24376721764269582,-0.23094085944333112,0.35338442184311947,0.1808737258679854,0.8644305202013297,0.28288419518207086,0.1626583749685899,0.5713779188584961
58,3,11,0.987284094656498,,,,0.5920756222376115,,1.0,0.7201092325492454,0.9999999999999998,0.7874964594044475,,0.9781810446416513,1.0,1.0,,0.028414026652384444,0.2392369810390658,1.0,0.9915566506674984,-1.0,
59,3,12,0.3223639475738704,-1.0000000000000002,-0.9983701407054311,-1.0,-0.5806959280625421,,-1.0,-0.9717524141125112,1.0000000000000002,0.5671697665322724,,0.5715667267970898,,0.9976350054445391,1.0,-0.3654232686641822,0.3086471398830826,,0.9937575278929194,,
60,3,13,0.513431910647145,,,,-1.0,,,,,1.0,,-0.5156326396321139,,,,,0.47068284518249737,-1.0,,,
61,3,14,0.9065664024540191,-1.0,0.7699750157455688,,0.8155305237821682,-1.0,-1.0000000000000002,0.41143776404890364,0.9998661904928036,0.7336968063654402,0.8642654480981226,-0.31395565289113125,0.9999999999999999,-0.23125523414794816,,0.6363292984999753,0.7355840067852238,0.637772560172391,-0.33763954506928123,0.08213502880037535,0.8317489442451292
62,3,15,0.45847761292608546,,-1.0,-0.7195529740326851,0.1475241004209926,,1.0000000000000002,-0.3189995961026987,0.06665057182018858,0.1368505166857844,1.0000000000000002,0.732125801441929,0.20881608030169438,0.4720097727161137,0.5072243439898889,0.21433091600742493,0.6737860866045091,0.9999398352162768,-0.638310133616145,0.05174127187641357,0.5877360972950565
63,3,16,0.7109435005815187,-1.0,1.0,1.0,0.9175521717382101,,-1.0,0.38320969816758393,1.0,0.7255249666860696,,-0.34504443861050493,-0.8695878804640204,0.4155150889682312,-0.24104438673380896,0.8921078296386691,0.47601740430008377,0.19904193290838512,0.7835739593648204,0.19651599851762516,0.40375158368023367
64,3,17,0.8602512486578253,-1.0,,,0.22818009237496548,,-0.1376690536746233,0.8848616287004539,1.0,0.7379357947836152,1.0,0.25832967330028533,0.9586696184129134,0.41665042273912023,-0.1326286749603339,-0.02209131509968671,0.9477269549469461,0.7604032336095089,0.025748253219274847,0.7526958463987736,-0.19272310019026695
65,3,18,0.2592633354114147,-0.8931594807071971,-0.80815695167783,-1.0000000000000002,0.6018708841336401,,0.6687329731288103,0.8845043641593385,0.994847771311348,0.8388438328706439,1.0000000000000002,0.2615687559418774,0.43051821805751417,0.28975606838112283,1.0,0.3223811467014925,0.8317531773166557,1.0,0.3926329780971716,1.0,1.0000000000000002
66,3,19,0.8107717561607112,,-1.0,,0.7442912439402433,,,-0.5886946485453771,-0.49740212658937843,0.5967294277635207,0.42501389138693346,-0.639418046168208,0.698584401563808,-0.9473548732657319,1.0,0.592284648907018,0.3350792889934825,-0.26467117747493957,0.167702178067532,-1.0000000000000002,-0.8034658259570953
67,3,20,0.9090575561658003,-1.0,1.0000000000000002,,-1.0,1.0,-0.9092732899150114,-0.9970569495958359,0.006929780909556998,-0.5056598065596699,-0.7450922976288495,-0.20146532154977326,0.06032380414236002,0.9715996329935898,,0.3425857054696326,-0.0027831271669914942,1.0,-0.028231518123126187,0.9324682817173389,-1.0
68,3,21,0.9999999999999998,-1.0,,,,,-0.8656581640602867,-0.6474208594455785,,-0.014561193931266118,-1.0,0.48568487589651305,0.5196448341855748,0.5223072402320295,-0.9999999999999999,0.5700316287097492,0.6688443071805896,1.0,0.289226257630645,,1.0
69,3,22,-0.7762120884075233,,1.0,,1.0000000000000002,,0.9516446293453822,0.7689168374575709,-1.0,0.4618019403134801,,0.6505257105494047,0.6423334559701442,0.6444872420807237,-0.08257089743043801,0.49594333356304543,0.5559675070473185,-0.9379860846098373,0.9518583591976622,0.6491955264940349,-1.0
70,3,23,0.3768610417644949,,,,1.0,,-1.0,0.16005127438617855,,0.2934638135052768,-0.10684755499132173,0.9283953878974023,0.4767892001740596,0.7492324105433179,1.0000000000000002,0.3048432482517834,0.5400856427722545,,0.5286923284860924,,1.0
71,3,24,0.594780296874233,,0.7062192015112825,1.0,-0.668104593939481,,-0.5015138172318727,-0.4813930493119691,0.8401968634959969,-0.12392706336948037,-1.0,0.6023825567311294,-0.683037170696578,0.9630893279485108,0.924846570558667,0.7969023494485631,0.629382845899786,-0.17923729746378642,0.7889286259939944,0.6795061836255502,
72,4,1,0.7910380366287381,-1.0,0.7739288187963395,-0.11737778906244964,0.1999918845744509,,-0.5727417504915607,0.3678367169667968,0.4988100925900097,0.4209311920578949,,0.005315235385428259,0.18942959757955277,-0.28358276635780183,,0.6411028230133206,0.8718187650002043,-1.0,0.49790768154050924,-1.0,
73,4,2,0.6530165132057943,,0.6709377484125675,,0.8868056942893218,,-0.3222445882830003,0.6829048106667621,-1.0,0.3141881926051152,,0.43490347327010204,1.0,0.3974747886506273,,0.9797681539728729,0.9392870681403204,,0.9050202006867158,,
74,4,3,0.270392746097992,-0.23317942909648734,0.2292998347857205,-0.6336402935980434,0.5359454787504079,,0.4033791645531489,0.5513931012073503,0.002383897537169931,0.5263837627101329,,-0.4247171092600405,0.3764227947505244,0.7465175779862722,,0.2878741887842664,0.8902333417697574,,0.20175643445046296,,
75,4,4,0.10919386422297038,,,-0.766555226174665,-0.2710543534157612,,0.7196483598853438,0.9677066578454077,0.40822030475289794,0.48498278174058024,0.9999999999999999,0.9694423862495845,-0.8749341226244768,0.058786401701231006,0.6796163467363449,-0.9501904633247207,-0.01538211256935258,0.49135625857769927,0.7783919699408305,-0.31982846142489185,0.22425576782664156
76,4,5,0.36253520028262265,,1.0,-1.0,0.736847121472072,,1.0,-0.7532147976552449,0.9795596456202526,0.7584503288188492,-0.9933489491399763,0.9577099083322321,1.0000000000000002,0.2711525526099242,,1.0,0.5395028385768122,1.0,0.8824374919423011,-0.10357359070506406,1.0
77,4,6,0.4637856877560891,-1.0,-0.9860660520751092,-0.8936204540421852,-0.6223331373205202,,0.8233186655904705,-0.3373016376212884,-0.5877324876512116,0.3535260092503451,-0.9999999999999998,0.05576545534345717,0.06056562876369607,0.28602647266781317,-0.6776288203090117,0.8632730051496404,0.3735889083775835,0.16374306263075716,0.011537572707444363,0.28424378592591065,-0.9967890424169155
78,4,7,0.18867787312522288,,-0.8756861026637439,,-0.1946438625305854,,,0.1651206235731568,-0.6245417536553312,0.4313059507911989,,,,,,0.5089316935854961,0.7483809813084374,,0.9841913023852713,-1.0000000000000002,
79,4,8,-0.28798467790679316,,,,1.0000000000000002,,-1.0000000000000002,-0.997750700083256,,0.32426609700175874,,0.47386135917575706,-1.0,0.6079435169664069,,0.9512378618566627,0.779304890841055,,0.9906646779346866,0.9341054654333829,
80,4,9,0.6592771903071178,0.9999999999999998,,,0.10115191308974918,,0.9598944623491821,-0.4326132690851,-1.0,0.8483315456780522,-0.7524762408471455,-1.0,,0.7497670851631476,,,0.5874440019725214,1.0,-1.0,0.9835356133506925,-0.6774565191869617
81,4,10,0.8929374523725682,,-1.0,-1.0,-1.0,,-1.0,-0.03438657158241375,0.4800192434287307,-0.015999999443262258,,-0.05371682188513649,-1.0,0.1891013635974381,,0.8083392522853244,0.2278732366204139,0.6354863542809759,0.22812329684580127,0.5331425471917465,
82,4,11,1.0,,-1.0,0.23339197512817964,1.0,1.0,,0.2240614253148733,0.45733393458650295,0.8879775268544662,-1.0,0.10056049520911806,-0.0036044649608094554,-0.4845414738691514,-0.08056398299478983,0.5560234693466665,0.5091020735297884,0.45444170906362724,0.572451693542855,0.535559874560981,0.9945905247615028
83,4,12,0.9128291306718144,,,1.0,-1.0,,,-0.25449879669270525,0.763282236879684,0.5182892093764577,-0.8711898142631898,0.7323458996309957,0.5768593534439453,1.0,-0.7079282807193863,0.43451194967653173,0.5779649332446762,-0.3367813673070225,0.5558748725471185,0.007877527293567112,-0.8604617643034107
84,4,13,0.99216828292475,,,,1.0,,0.2528640772338611,0.16792242326484227,0.9999999999999998,0.7663643765353233,1.0,0.9859962658834996,0.8583827781572789,0.6567973004324233,-0.05790087164626556,0.9999999999999998,0.5522994860963788,-1.0,1.0,-1.0,1.0
85,4,14,0.9999999999999998,,,,,-1.0,,0.9893299632914443,,0.9753529341633799,-1.0,-0.32013974802467965,-1.0,-0.13101362804950165,,0.2122371881066588,0.20099548910374493,-1.0000000000000058,0.5447121030911468,,
86,4,15,1.0,,,,,,,,-1.0,-1.0,-1.0,0.6645646725203852,-0.6501560659893124,0.08187605535699943,-0.602944635606765,0.012601848268928724,-0.6945605378626949,0.19705059996190258,0.7611944481688886,0.9773190318754386,1.0
87,4,16,0.9032369341512783,-0.47114419588692746,,,,,-0.34995595234142446,-0.6934177474288608,-0.9861388709496479,-0.3010915766588987,1.0,0.8459642171432086,0.9671534200141587,0.525290176649608,-0.6813666321768956,0.9201547334277633,0.8895411335367871,-0.20035927229578188,0.816565707918821,-0.5455395438147386,-0.9327176430039238
88,4,17,0.465455784663793,-0.5418879491049804,0.19940252976823183,,0.45736678235556283,,-0.6111078149908542,0.12009533827167676,,0.6890317400310377,1.0,0.46850375131799443,-0.0477509403462163,0.07712649832840687,1.0,-0.10477330140153158,0.3820761890087076,-0.8074519037685994,0.16404438569038357,0.0794723834838364,0.902863691853654
89,4,18,0.6690143155435051,1.0,-1.0,,0.07756791129833383,,-1.0,1.0,-1.0,0.9229127695285316,-1.0000000000000002,0.23468605841806536,-0.2839712711069995,-0.7813500581591882,-0.6747768013251417,0.517991561820362,0.8779501097035806,0.7920707350649688,0.8737622587296237,0.7326387801919648,1.0000000000000002
90,4,19,-1.0,,,,,,-1.0,-1.0,,-1.0000000000000002,,0.12127572195058885,1.0,0.6238499553790241,,-0.03727374422789343,0.6246347882304552,-0.23055900633118015,-0.33407250368141267,0.5044373646430742,-0.20292458347947556
91,4,20,0.9650929270407321,,,,1.0,,,,,1.0000000000000002,,-0.0936997713259894,,,,-0.20191790708822938,-0.10095301849100169,,0.2471591931830744,1.0000000000000002,
92,4,21,0.872197408850139,1.0000000000000002,0.9395528948994657,0.9813286876530224,0.9796240594734942,1.0,0.9991280991779343,0.9227678992817442,0.9084620930948027,0.982209634502005,0.8926102761706304,0.7896874944203333,0.9607168096300465,0.9596006393906403,0.9106540105270882,0.9830539758618121,0.975777039572579,-0.0909912784473227,0.9704190220481191,0.9153518787278863,0.7576123968452907
93,4,22,0.613041969186036,-1.0,-0.6553347485806988,0.7203752906012728,0.2283990881511353,0.738749023122205,-0.26826053473529227,-0.385851262472454,0.9871792796274139,0.6180414744479525,0.9947783312594416,0.8421757819921112,0.8970015084839539,0.2913692690296746,0.9612683304585437,-0.3355135706572623,0.7015977649607092,0.797185113101023,0.4790374342621874,0.5582338715937092,0.9578710648188365
94,4,23,0.5916951734588202,-1.0,-0.884482895629963,,0.36768663934205476,,-1.0,0.4418461111692421,0.011389030411524911,0.5142262526184412,1.0,-0.14368868869014154,1.0000000000000002,-0.9860746269532974,1.0,0.9828637179500442,0.8354600403811057,-0.8090783463748533,0.5663292649524877,-1.0,
95,4,24,0.7987631808110469,-1.0,-1.0,,-0.13567683464011812,,0.8996812941139659,0.5759632417548614,-0.2738355055087352,0.25223225689334267,1.0,0.49717815067206733,0.6459657603006954,0.17148366103273227,-0.3613572598043905,0.5290890844471852,0.7760853667553094,0.5945822493044653,0.5116765665188391,0.9202196324459965,-0.019594046410856276
96,5,1,0.7573900663051003,0.9999998833523155,0.3487222017986735,-0.7790967545152769,0.6336188928069951,-1.0,-0.3207425173673042,-0.30571300576737137,-0.1713069330400115,0.6827174939418421,-0.6823143954598474,-0.029551986115453316,0.7610610346103903,0.4549854177741496,0.9702277697581032,0.18766209277556595,0.6426138112286074,1.0,0.6642360311973134,0.9055156126646452,0.681031190724856
