,Month,Hour,BE_NL,AT_NL,DE_NL,FR_NL,CZ_NL,UK_NL,AT_BE,DE_BE,FR_BE,CZ_BE,UK_BE,DE_AT,FR_AT,CZ_AT,UK_AT,FR_DE,CZ_DE,UK_DE,CZ_FR,UK_FR,UK_CZ
13,1,14,0.8748775871949845,0.06533676366011759,0.13046641376214535,0.09091244747841547,0.5678316725664444,-0.07695839660597432,0.37789563119801256,0.5943464214801409,0.38200940810660794,0.8954684810848672,0.18765704484262438,0.6650669074979098,0.3999201266094807,0.5821889076696187,0.15914081884703613,0.6310217251913176,0.8901920182313664,0.511916496349228,0.5656755637322651,0.6490742209858643,0.38965066721546726
14,1,15,0.8208742601417459,-0.2997945132497398,-0.09583200451387101,-0.08458181046610994,0.38324652036553297,-0.09858939121315384,0.06476988276964049,0.4898144220252548,0.33964842082525065,0.8420997672052929,0.18718356790990867,0.5705402449711615,0.4285190450275813,0.38785971408365116,0.3020393219386473,0.7210986077000344,0.8826677496951609,0.4767477704100665,0.6291824710346268,0.6852668178502009,0.395831253243804
15,1,16,0.7658872078164178,-0.057767888685086456,-0.03680295061456559,0.04697996252115263,0.349070335528409,0.21985274416729553,0.4123409217556586,0.6143524512442078,0.3914625803988223,0.8698780961433974,0.3836435349651944,0.7117575510774637,0.5734606752514113,0.6452789891425433,0.4942354495686691,0.5507659366546085,0.9236148650510213,0.3264712607910477,0.5344913844005303,0.6210688387293816,0.39047395789388584
16,1,17,0.8804445876111627,-0.024005658991758567,0.13128335399860663,0.16247943915953467,0.5774287996613995,-0.09423362066008716,0.2865466510307514,0.5856329607307409,0.44175793188422874,0.8955088132779138,0.15260409823576188,0.6401467472749266,0.2674694177348652,0.515939055646869,0.21218658990275957,0.6458569712667491,0.8851814441842291,0.480158789993961,0.6081607462683358,0.6357476604218661,0.35121937669820774
17,1,18,0.7976024617941089,-0.44305301801287045,-0.3016719263536473,-0.30302097753395507,0.22399199185178265,-0.1590189486210955,0.012445332919988531,0.33446797452907784,0.19808396156567257,0.7665137478255643,0.1418617705078066,0.7118925788862703,0.6750395318043185,0.49184058761392246,0.2633729045671802,0.7865346534211469,0.8616144434867361,0.47268083847376446,0.642688967012618,0.6580930329083557,0.3985248520401735
18,1,19,0.8921625252131818,0.16252166777916932,0.009103508684148517,-0.08530082978532652,0.5534051794172146,-0.00642982052657883,0.4186657170522903,0.45981763451588287,0.2566695854286663,0.8699659094265623,0.19272756246039616,0.6073015776494483,0.46979584085226167,0.5945578186719698,0.3387659153536723,0.7358789566715138,0.8379155994968518,0.4392803946562157,0.5663888414651,0.5810203546588076,0.3623876148317801
19,1,20,0.7148562618093712,-0.25001125074910274,-0.15547078134485795,-0.02504663499858046,0.22954220040073547,-0.06557223949639507,0.3942220701947986,0.5796293658003141,0.48017574054280415,0.8446896543587552,0.19708427285486776,0.8482510935030105,0.6035682263274645,0.7400787879810573,0.28553013736871546,0.7075178964883398,0.9257767702378848,0.35482838026960917,0.6875167252617482,0.5924767251069513,0.3245089386165636
20,1,21,0.7754683480243145,-0.03292990421557159,-0.17642676201938673,-0.15394316773468902,0.2784425184999525,-0.15515186310160745,0.4300362187783567,0.4846690009218211,0.29892480200370725,0.822340297622825,0.1164133778640235,0.7160341906718471,0.3886727296875457,0.6838387474325538,0.2088255977492927,0.6792821234094901,0.8962622981487552,0.396426406815126,0.5934499231012343,0.7150493166452856,0.3169063186809419
21,1,22,0.9212319671297273,0.19502514554336792,0.20390090086196797,-0.16361915190164605,0.6803147546897513,-0.07676004774244718,0.38531532357058895,0.568681151679794,0.01818876854828348,0.9118436531576724,0.06278783037101705,0.5573092489999559,0.12941117716583994,0.5201363606004058,0.15317065413473313,0.3917417282841894,0.8562393383010571,0.32031866229777206,0.20694061079386095,0.6452896501255195,0.1993023611952559
22,1,23,0.796523007121426,-0.28368653910630476,-0.17974276967380662,0.08114910006865879,0.30246423921679183,-0.08211347847737328,0.1420269931403177,0.4515921044517521,0.47317576506739034,0.8172085394118559,0.20182601646632858,0.6497198699346579,0.47196710983027895,0.4943284523305349,0.4283615070130971,0.6501172633782552,0.8832714600679723,0.44955171885250467,0.6686030795654855,0.7618404992367008,0.3964519168803445
23,1,24,0.8776488036019332,0.13538323095373486,0.2208571858845817,0.08317651731790163,0.6057533671800538,-0.19990899627218767,0.4232200702446077,0.6613034456374046,0.41585394309274587,0.9129983411020332,-0.06622820558630246,0.6493071296845482,0.3888860560301705,0.5873194361226203,0.1005934671999067,0.7160225640158343,0.9097897414372516,0.17809701379049034,0.619527670951135,0.4697184051239005,0.06021413595889957
24,2,1,0.9070101953485202,0.1313861092243563,0.21373478920690311,0.11875011086476739,0.6536971420260119,-0.19649625450011524,0.40868365100022375,0.6052371999820592,0.33974763700177796,0.9115865915176787,-0.0843556646845413,0.6997015815090006,0.3488101782484655,0.606161877631607,0.2669123245913458,0.5636697183698001,0.8789867542318064,0.17575878295640568,0.49461584870322267,0.5541510587640596,0.04023789915816701
25,2,2,0.7489487404488218,-0.42796931306612856,-0.2131606057272972,-0.1137233641022557,0.22535680840039693,0.016048138814102945,0.1112599492714359,0.4877525074768237,0.34486821464520195,0.8143633935427855,0.2082647413548946,0.7278781054833604,0.4409584073654506,0.5384200790608186,0.1820016176909184,0.658319077231416,0.903847482561452,0.28593496045628775,0.6066705931943617,0.7859446071323696,0.292160605201849
26,2,3,0.7408545353642143,-0.00877946230850917,-0.14326246778758242,-0.22945647927924964,0.26171513590896506,-0.08681996470430707,0.4512333746960273,0.5586004501646313,0.29848390895949817,0.8421475643055422,0.21858382367244739,0.6757244249308451,0.4885610484359926,0.6554453113689699,0.28658525135989465,0.7231644706972284,0.9176954750963715,0.4292921831590947,0.6131237136767977,0.6252152785075918,0.3837960030701734
27,2,4,0.819557047385062,-0.1318205177895388,-0.06763956970622734,-0.010537887529344902,0.39624340195643404,0.0644999441959017,0.3395049802990732,0.5162508443116637,0.419308557406792,0.8508392399382992,0.3198578727250831,0.7881769153449999,0.5533422355464533,0.6648839610966399,0.2745605029576196,0.7458553223971961,0.8892410539587393,0.4605345230131963,0.6815441286346678,0.708659901920785,0.45338080810950926
28,2,5,0.8231860012639813,-0.022901040617574232,0.002818617899513594,-0.1725389789468823,0.4365030654744612,-0.18283072691300292,0.39982495928428513,0.5700897830194495,0.21232977368384087,0.8701490664646833,0.07741516008354918,0.7373357908247432,0.4195967300095266,0.6534473893561774,0.061513728772462965,0.6236377428993547,0.9009295311682383,0.40090994880817865,0.48621458668576917,0.5495278041625469,0.2813586970393878
29,2,6,0.9100754016689216,0.2319142456928985,0.39725899022539435,0.28917645029691247,0.7142633335100296,0.10698494172824687,0.5122264191859508,0.7418724245424962,0.5513296150396788,0.9400924358505994,0.2883458319552746,0.7590084265087561,0.6762827252839869,0.6742340561917874,0.4966235839788416,0.7529487218113972,0.9260292805015088,0.4653937775753496,0.6931645817561359,0.6787522907175075,0.39892934812353614
30,2,7,0.8493533102170262,-0.1963973103683522,0.06808885890177059,-0.011058817385379697,0.5029361466056511,0.2348843925999922,0.143370103948325,0.5844312924584973,0.3163681980395246,0.8833818427672306,0.40838469927772625,0.5729224476310245,0.318942001158233,0.40915197509685725,0.2575347461038665,0.6149912433040564,0.8965620479689482,0.41082121829708323,0.5278783434788233,0.3628363906276852,0.4601849934945609
31,2,8,0.8786892728434859,0.14254232670610875,-0.030686281058527626,-0.1550597123043454,0.510102771762725,-0.19071523829195863,0.361752581221294,0.45020560922805586,0.08683093708667397,0.8588349558184948,0.02687377543408694,0.4907949342131817,-0.058363596382677255,0.4988134478391311,0.0027356569646556843,0.4718254979638217,0.8440552445408632,0.4129826761676248,0.32282375327288776,0.6143283729879613,0.2530588976420081
32,2,9,0.8014453339209153,-0.3410825381620211,-0.2576945607662503,-0.19428798652801027,0.2596615309104048,-0.3268752745337139,0.08916418009915655,0.37134104065770807,0.32966753878668353,0.7856586395713353,-0.07130949765324338,0.6735801285522051,0.6707278855287755,0.49679971209341084,0.45489689312537185,0.8342348732354401,0.8661711984746809,0.39226547285100155,0.7332913088639466,0.4829776481349794,0.22298663425280713
33,2,10,0.8439979231230685,0.042092397759874965,0.06209857610291652,0.125897684115585,0.49258284131412206,0.08277315690735691,0.44559992266064385,0.5877223738208447,0.47492530556972556,0.8825027315220311,0.26284233336868484,0.7657075803317482,0.5823131504171669,0.6861123271013696,0.3455532887970048,0.6938604670296891,0.8991746585401149,0.36425408320324065,0.660208613312717,0.6819654458366882,0.35390150473807896
34,2,11,0.721700993662695,0.08049230360175069,-0.04881177077414078,0.032396900964682354,0.30040946131675683,-0.002843300670416181,0.5965147241598567,0.6561523225162125,0.3901141054435757,0.8770380303782365,0.08095441940226657,0.7729819054044673,0.4565534516480292,0.7660906342007128,0.09234023880425897,0.527591532192874,0.9380098708315632,0.1199118244557025,0.5150652591454942,0.3751991324268801,0.11352294508552134
35,2,12,0.7881565138272614,0.07652516089008524,0.06133453236033816,-0.039419023443686765,0.42374485501304304,0.23231906352981654,0.5607684088265891,0.6626573004856326,0.4361158767038983,0.8914630727794806,0.4683245332504934,0.8162822305968072,0.70095617681667,0.7689358063249727,0.4300590321260365,0.755216201870705,0.9300664410199063,0.4767924482914515,0.6708417441430726,0.6559117513202039,0.5181974706308845
36,2,13,0.8667147531476681,-0.0954767334320313,-0.053509459428361016,0.09230400471915153,0.4775083910162666,-0.18666607443010236,0.22987265976482052,0.4517120532121875,0.4206243361568079,0.8521264170041585,-0.09834206290302047,0.630957545983,0.3416341528996189,0.5050856183959228,0.20054110325089305,0.6769620195147754,0.8518172009785424,0.13699875033245706,0.6440724225542324,0.4090496101135819,0.02262023594188297
37,2,14,0.9458768285926876,0.2457960640119392,0.38768822263805247,-0.019419258140977436,0.7813399336355056,-0.07195462813381436,0.4002870665520538,0.6658501693840496,0.18754327830654993,0.9415897648265379,0.019888143451657247,0.5718988689775194,0.47254013970466213,0.5147406179170638,0.16505271715398237,0.5773470824679842,0.8782110224113673,0.2219145481770344,0.3808217373096244,0.3735776820048788,0.11291518311184123
38,2,15,0.7675570764047405,-0.23300303345086992,-0.023556173153690175,-0.09516019340854129,0.35803037536114374,0.017540289737868784,0.19070335399820623,0.6227220338168424,0.40093669335177223,0.8732987087052767,0.35074415375990137,0.581861697131655,0.36726645490055954,0.4548924443482822,0.20073930118185554,0.7414933886613918,0.925017022915461,0.5256361051664006,0.6563680798301583,0.6256812068333578,0.4975937367583441
39,2,16,0.8010898890780892,0.14306452330021824,0.08309266394005761,0.06942359068059935,0.4484429501082774,0.09508880031076163,0.566444100152456,0.6630388811166514,0.5583991672363346,0.8942286498505643,0.4744698823320811,0.7641697894843138,0.5355383310438523,0.7388880460882962,0.40691913769961424,0.8428764140207106,0.9279828199225384,0.6710400533232135,0.7819455252943764,0.7351625908235687,0.6374198693146811
40,2,17,0.8506097437329477,-0.1622759515814695,0.03277200931398242,-0.05738173034495105,0.4893402697146926,-0.18212785897794248,0.24740189400057014,0.5533913103653617,0.2541966882352406,0.8747819342149779,0.12328903336159378,0.7273371954920423,0.3534152749207914,0.5598787532126045,0.43390924421797783,0.574089054514192,0.8876611646966013,0.5228647416010107,0.47448975812484406,0.6663926973290494,0.3723172737681735
41,2,18,0.7986917263785127,-0.11162678168862651,0.09551378011122715,-0.12140998311586018,0.45177730313494396,0.049111367939496844,0.4147107229936056,0.6752753879370091,0.18618773416978368,0.8976619190360939,0.24372184843448036,0.8228578021604644,0.32611886628902936,0.6965934163909686,0.18963222649056827,0.45681548992221394,0.9312029786273407,0.34297965271409625,0.3649536066093878,0.6317004293742248,0.32537140147745264
42,2,19,0.8708565467714036,-0.0075072377316176084,-0.058239920905395086,-0.04604235664064854,0.48304370643897676,-0.025698621099758723,0.29834253776643155,0.43998431267665417,0.2596269501769576,0.8510499487209859,0.11604960956854846,0.6196431132473735,0.32592785043016337,0.5394698711247153,0.271506151869046,0.6114135739061176,0.8459775902729698,0.2826441512069894,0.5116692927090228,0.5777399874074133,0.23417666536337814
43,2,20,0.8383476362356449,-0.08570856389222924,-0.12456982957077346,0.1336299445645514,0.3941933729478567,0.006641764155079884,0.26946417130094397,0.43645701201796144,0.46751440051515725,0.8314660543264635,0.290373569762353,0.6319146600385683,0.2546169370586548,0.5416310450673917,0.373358847428565,0.6303796685749606,0.8627644705396008,0.5175516768677391,0.6519787359534132,0.5775196305654763,0.48276266480796887
44,2,21,0.8961612103009845,0.018362622168153625,0.18182238110594778,0.14612559198703956,0.6230122417923702,0.2837448803020073,0.29746819484465414,0.5992744422264492,0.4008821336439152,0.9054092911547402,0.3448740311488189,0.6260802715158356,0.4707372442870867,0.5068132756597838,0.21322817168314792,0.624751390267066,0.8824512661612595,0.25235085738045454,0.5668751468966022,0.47558505895017256,0.33647514177179233
45,2,22,0.6871267979672242,-0.16826726578459658,0.007226160971637498,0.002234761259156596,0.3048356619206347,-0.253627400133926,0.3625964767259475,0.7314838365873166,0.5904402250565934,0.9014186913814797,0.13919737363540044,0.6569812449207421,0.46750372575673005,0.5755927585745803,0.14326649290200869,0.8105583041661736,0.9545828911606163,0.4296155420135854,0.7726657646630215,0.4978970008733869,0.33360955061876324
46,2,23,0.7172038971487062,-0.15893140008678389,-0.16707033278092398,0.12364697765262053,0.2242355305712883,-0.013275689936928375,0.39365185530137675,0.5672454572678363,0.5700171951921444,0.839940336019022,0.25756976348355265,0.7447755848288056,0.4059379662043861,0.6742730512307968,0.24837914426989666,0.6603536477535059,0.9233747665988291,0.3801072079760713,0.7008563257383997,0.6263259423490706,0.3705391712101091
47,2,24,0.8386896577783015,0.12902328297295718,0.18475311650909806,0.06564584734273021,0.5382486611846886,-0.1481875355995697,0.4837952493984659,0.6901846917863818,0.4356306712234204,0.9104130081675805,0.09947396558138706,0.7016055750665964,0.5238584807326909,0.6506658585343696,0.11663351647470824,0.6989001454428282,0.9277206063264322,0.3764071225521193,0.6242741930477707,0.5022902284771736,0.2665038041162272
48,3,1,0.7987730430281782,0.12522077749663155,0.049775375703935025,-0.06891543791216473,0.42963396031031637,-0.07205187461036777,0.4712470063980007,0.6406459347299793,0.32083223285277934,0.8864560294146185,0.18893848879117622,0.6224959784039296,0.27550117479312386,0.6109772366049452,0.22975957197592883,0.620562129804017,0.9232689972487691,0.40561032747589026,0.5345580192660176,0.6445358845985184,0.3390085974429158
49,3,2,0.7584028978606516,-0.2906246676002512,-0.1943900017377437,0.08661082547185003,0.2477708515538121,-0.07126352237749824,0.20807051526885423,0.49192684125853875,0.512885512946225,0.8193726146990087,0.18392538886763563,0.7013496064301193,0.27306990992644453,0.5648885521799265,0.2463411720312019,0.6561897580482069,0.9021736164285218,0.3719955604945091,0.68617981145049,0.5860441144159465,0.3360657563035031
50,3,3,0.8569450461040893,-0.08252569095421132,-0.07890039661042048,0.08585705724691968,0.44825264817825544,-0.2893091160073227,0.2859014711574735,0.44618770246106665,0.2972419863576482,0.8448544693441483,-0.11038999062510918,0.6962752124580597,0.5267245386225204,0.5815205706454452,0.4292069415107783,0.42583460578868665,0.8557528471526262,0.28883590930156927,0.42640695755549207,0.6934131478237151,0.10884759860456392
51,3,4,0.813122297307062,0.2831773813359692,0.06988186985045984,0.21021275015807536,0.4559734669788928,0.09954186570535233,0.6237552153076688,0.6374923362661957,0.524391842790869,0.8888210031341657,0.32996821526937703,0.694140752348948,0.4048075397289744,0.7307608355062231,0.33034634623016446,0.6204336713985367,0.9196818576654546,0.433726028528055,0.6362804350329513,0.5543179076351601,0.42614162968788727
52,3,5,0.7678754557496525,-0.3589466188769939,-0.15135598712903617,-0.20991125836515065,0.2851320826020735,-0.11329519167672739,0.19207103686591823,0.516996474690899,0.30953463258155545,0.8329526861965206,0.26113979719292946,0.7760111264951839,0.6753740355848722,0.5974389109159616,0.5678319195392234,0.7581183862041091,0.9042893498970471,0.5543412820120717,0.6444567989215674,0.7220796959325725,0.4885904970955391
53,3,6,0.8376489672679108,0.17649332608890753,0.0839517048208519,0.2761250605306999,0.49346611302532367,0.3577027050029192,0.5483859797423619,0.6146027868256196,0.644063999052749,0.888424812432127,0.5370112269898253,0.7455492373846241,0.6015643238524504,0.7249104962587766,0.3859426145082187,0.7762098225365651,0.9081219213718312,0.46309466130903354,0.7935366516998474,0.6182066501327833,0.5545132775499799
54,3,7,0.8250622722421961,0.012592664694869325,0.06368220393475121,0.07783081944284066,0.4677881491894557,-0.12904441789872487,0.42589686132445975,0.6164366879867837,0.42637854904678346,0.8853612587673988,0.2636098132902502,0.734665754251829,0.5669123244406926,0.6558285858119854,0.567821471079011,0.6446049761040016,0.911836409122699,0.6454122359455506,0.602905557452015,0.6299267272717577,0.5185143518503946
55,3,8,0.8502332690349202,0.136788321691077,0.1282484162327464,0.24616146843887912,0.5297546806556095,0.16994909490655194,0.5211603386655725,0.631100153951808,0.6237084615591076,0.896886875369108,0.4738094411067096,0.7802906244059381,0.6313034490115315,0.724776190830398,0.39270044356132805,0.8123198688221551,0.9090871494838464,0.6422171229812286,0.7981129418041187,0.7055487362249026,0.6206239192354086
56,3,9,0.8188722638263177,-0.15131387315141628,-0.10264227139077334,-0.15673902719577174,0.3767857729597627,-0.023065728633324498,0.18894659098188044,0.4868933394420101,0.2910260335816109,0.8402134447979012,0.14542737075756534,0.5577159741800702,0.4666441563319865,0.44787974796680463,0.20360883171424224,0.7428787571242209,0.8827338701502465,0.28713109024724537,0.6177441448815476,0.4932867000024889,0.25648635684892496
57,3,10,0.8666733006763726,0.07566193306945018,-0.0010809999946834157,0.12913815178230847,0.5006574636398785,0.024380068446645246,0.40111551359066705,0.49793896148666217,0.5057055512422285,0.8657563228021828,0.2786672388265723,0.6725123109590151,0.6104609885118877,0.6201090982764101,0.3338064725069028,0.7892041119616071,0.8651037675808435,0.5162090794029853,0.7479461969727205,0.6704284993692236,0.4590831967181374
58,3,11,0.8894113642265549,0.04861363308836703,-0.013985352082858855,0.06678961063485812,0.5386080494113196,-0.15689156843222984,0.34233065645382355,0.4446242373903438,0.37015460473776096,0.8641831380420735,-0.07723844838383617,0.6535727290963244,0.3815400585891247,0.5774823647901828,-0.0795049818003522,0.6788199349758666,0.8349414235452045,0.13847849045068916,0.6087605659917407,0.33691497706837575,0.030335390931909872
59,3,12,0.8023302186583297,-0.01941354851829511,-0.009783692567816917,-0.07969681730744149,0.4039230698626322,-0.03147906752269316,0.4445099447280938,0.5890020872042935,0.3724808445119308,0.870101677256289,0.09801518587850354,0.7709708088579688,0.516774206122734,0.6972970823327668,0.17598858691084088,0.7319196968612994,0.9107973142345208,0.20682488440023897,0.6366823229883987,0.4732609628681383,0.1762141290364624
60,3,13,0.7996104101359071,0.09384431174410147,0.02638723366870046,-0.0015975296247240564,0.41898568758902266,-0.11812798578426807,0.5445892859024059,0.6214095058917095,0.4605264376301379,0.880292361207473,0.19342017584218693,0.7841115411446997,0.5446197921963333,0.7492858446338742,0.37437824247523127,0.7686978166332116,0.9187325446556013,0.4760955010287858,0.6975841802525484,0.5181103390581162,0.3857792113587619
61,3,14,0.8699627690223444,0.30819247215794665,0.33657190747431504,0.36144513339918954,0.6370034818386967,0.2617729110291068,0.5559685044274991,0.7571528684676744,0.6242612276072833,0.9342942556096927,0.387495983772599,0.6534125595200343,0.5461541856271003,0.6463023005551465,0.32857896817549287,0.7132800981565781,0.9402846536843998,0.3931896467749513,0.7145608295005842,0.6560037663259558,0.41649865303788913
62,3,15,0.855915565655003,-0.1544229820382254,-0.23186335545825543,-0.44027060850280275,0.3656209526349257,-0.19975798131945302,0.2626967936071583,0.3045679007787939,-0.03891710704729579,0.794253164800349,-0.001176453713620315,0.7785963510752212,0.5674884311733513,0.6542716264842027,0.17456425041496704,0.7377404104010029,0.8206249004067004,0.3657271432600555,0.4472501759320046,0.5387808199022271,0.23258888971328498
63,3,16,0.8837824397489767,0.4640476438225388,0.3667776528270206,0.04735821697355631,0.6658457466326831,0.08559474531436005,0.6443517133552276,0.7594412582443985,0.40815760496502224,0.9375565803341641,0.2622483381376267,0.6359243178259961,0.27547038658001405,0.6824841470286992,0.21576809171453953,0.745680429454998,0.9383107806925542,0.40240819621651175,0.6156241202914364,0.5195597113765918,0.3545388752508804
64,3,17,0.7786381981960135,-0.14191243400397813,-0.2610413509699755,-0.13793836485283636,0.2272530277381948,0.11427012926195408,0.35813163888611355,0.4024603968521897,0.3016972457363516,0.7880036733785012,0.39168405314802784,0.7580026497018086,0.5610061470817077,0.6950619244282572,0.3252174669000487,0.6653840416393229,0.8807481057480078,0.43586930225573195,0.6035766608635376,0.4957568295294979,0.4957713003459411
65,3,18,0.880148270972789,0.07598966987572219,0.13085577858925915,0.06494188340480676,0.5767656180385139,0.008228150611223667,0.46996000769962226,0.5857896226782506,0.43515303037640873,0.8954253658416103,0.1834141171794415,0.8517656377866318,0.6989497604134726,0.7374851957870102,0.32062618176121543,0.7979339054448706,0.885358524423264,0.36900951727566794,0.6879473631518062,0.5894768595315979,0.30792046670830897
66,3,19,0.8045403134650595,-0.15132194963451143,-0.27186532900016513,0.002659872119600603,0.25455123205388724,0.100239875468489,0.2945590071665046,0.35280243726715593,0.4413520144529675,0.7791313465935051,0.45038939229571157,0.7157055983997908,0.5978638830861212,0.6393585797548902,0.5675187923135318,0.7109634314262941,0.8614316441160845,0.5718681585347528,0.715857212012286,0.6319883288375988,0.6275770933611879
67,3,20,0.867355980259073,0.3282258642666344,0.1772514044292794,0.18440539931353042,0.5740073999392246,0.11049272948368265,0.6101468327733133,0.6435477329146354,0.531065652775685,0.905400837635056,0.23989229024365322,0.7017635661720206,0.5075702463050156,0.7238827624055111,0.07638357812235955,0.7665673183440939,0.9076277336574959,0.3044515162235956,0.7164573647303372,0.625317761908742,0.30043963448234245
68,3,21,0.8673590439401051,0.06542193433953157,0.1607932010947297,0.22451701080059597,0.5676687896117549,-0.050958512621794974,0.4468586634473083,0.6306725661355402,0.5464092988545374,0.902093623637327,0.06017830792109312,0.784181145139606,0.5489861972203375,0.6824572806508904,0.2339046063008223,0.7335258259140266,0.9038221938100396,0.19880445118681356,0.7091807457703412,0.40021848448672426,0.1437318180721956
69,3,22,0.8193704954414516,-0.06764363266145196,-0.055995530107445055,-0.2164045491535543,0.4020070510268757,-0.042607199359737565,0.4232509008141941,0.5264838034313968,0.08987713237056624,0.8542945015312613,0.16385587928210174,0.837478308830178,0.4110376898649514,0.7373639310962414,0.377474360193983,0.47747616409483007,0.8916893575246527,0.34857009404266254,0.3397726774003916,0.5182639429314579,0.3003487092679158
