,BE_NL_ratio,AT_NL_ratio,DE_NL_ratio,FR_NL_ratio,CZ_NL_ratio,UK_NL_ratio,AT_BE_ratio,DE_BE_ratio,FR_BE_ratio,CZ_BE_ratio,UK_BE_ratio,DE_AT_ratio,FR_AT_ratio,CZ_AT_ratio,UK_AT_ratio,FR_DE_ratio,CZ_DE_ratio,UK_DE_ratio,CZ_FR_ratio,UK_FR_ratio,UK_CZ_ratio
10,0.7788535106505996,0.03452120250991886,0.056209598855184596,0.020431688567834283,0.4106098083662863,0.16495392103167764,0.5066785744417647,0.668735591275608,0.34558183731576325,0.8914927910644508,0.3037162124341465,0.7757387015537426,0.43691369434114735,0.7159015669323598,0.17351347237369022,0.5281667703680158,0.9328405663623497,0.28870132817365557,0.48874919648878606,0.5087533438479187,0.3227986627987517
11,0.8191446284249542,-0.002928416936108574,0.001492385333614917,-0.018046664137777616,0.4323315650598516,-0.12035550346361475,0.4767326729001075,0.5734436725420204,0.44529415637611774,0.8711355418857035,0.16095511099806148,0.8341996665381809,0.6601941992602779,0.7519705139329124,0.44179662308812556,0.7990277080430904,0.9016395690879716,0.4460687116039415,0.7147289608671817,0.49608437117392734,0.3538499349349032
12,0.750934292252144,-0.0636207901560289,-0.1510332083785092,0.07192969796869635,0.26418268972888354,0.16047350095369906,0.4765451979939696,0.537658260366716,0.5630322296432732,0.8350005220436761,0.48546039322811096,0.7889659194359854,0.5743197050260552,0.7471869614467427,0.4157857249680345,0.7451989140593751,0.9126626101598503,0.5074405661854322,0.7604741045272798,0.5897836895736639,0.5697375473376758
13,0.8667896768500335,0.008730348631007342,0.10730502314454458,0.07044827682350069,0.5466245804451233,-0.0777030588315531,0.3416527050095957,0.5876875068008722,0.3717662866022753,0.8912205792680921,0.19298848978543534,0.6538681322539004,0.3879172022749085,0.5614224078408698,0.1574619744510162,0.6295828468294358,0.8905674618993435,0.512598618326451,0.5614381290311088,0.6505124037171774,0.3956001671147397
14,0.8247445972218723,-0.3406153983896601,-0.08842140733613915,-0.0783146759797333,0.3918830966689101,-0.10137019595212086,0.02773068262688036,0.4887784326796388,0.3430404378228916,0.8432162749413893,0.1923212164125165,0.5666024668692938,0.4281613775236854,0.36620954640958936,0.3112274916041091,0.720379443780418,0.8808967033393881,0.4753282875011067,0.631163314365451,0.6855702109936715,0.4018255965833503
15,0.7716324628971022,-0.03205343575441326,-0.03108285132984906,0.042146765405401986,0.358365606563154,0.21318883427647722,0.4196928403537541,0.610466762183599,0.38576247270656266,0.8701314825346274,0.37242414625942033,0.7134159847274688,0.5717486888230143,0.646668785269653,0.4913954717903061,0.5516268395761268,0.9213463461074632,0.32637454710906055,0.5329851311191436,0.6197326322184099,0.38419436643273436
16,0.8795557769478209,-0.020082137143752562,0.13713125673875667,0.15633615108517998,0.5796603793506779,-0.10249924900214576,0.2975200051044058,0.5907490510087863,0.4433678820619323,0.8973800932161707,0.14664359515492267,0.647865977229307,0.2797520549638219,0.5265521043317132,0.20957504105522504,0.6464288995118901,0.8859783711947682,0.48027839734636196,0.6106870168712376,0.6333666311008296,0.3468411910702012
17,0.7938732553153908,-0.44812288325094446,-0.3112326198955854,-0.31244423425230483,0.21030239460841846,-0.1738272917147141,0.011962128881567616,0.3288004493140692,0.18809836802162888,0.7610764573397033,0.1315974845684129,0.7127578965783067,0.6765847656050635,0.4968463968632438,0.2655210823584734,0.7868852349454698,0.8625397176268762,0.4704102929133624,0.6395422811560821,0.6569238784297035,0.39508059371471016
18,0.898532972026334,0.1466959513792689,0.02384430466256277,-0.07553879272311752,0.569756928617324,-0.006238450919435681,0.4050771196341844,0.458824489916133,0.2610048910331686,0.8724393429318322,0.19327781101944622,0.6086003711861032,0.4800269787647224,0.5895888300022837,0.34996116584198295,0.7350345321283238,0.8343082033477638,0.43864565444992265,0.5689477129549856,0.5802728616934939,0.3641597402629348
19,0.7126006886433819,-0.2648842926644133,-0.16051609986415322,-0.015696681130708434,0.2226601599937743,-0.06670935992813513,0.38147390460045344,0.5764054779514751,0.49211084475919914,0.8423297199106095,0.1982789808200351,0.8438351184497668,0.6047717498769334,0.7334889628377987,0.28163507354929207,0.7072485329794757,0.9257318351068904,0.3536946955496737,0.6948984240172196,0.5907430256232648,0.32574547169868256
20,0.7884132094508245,0.019110056522502687,-0.15408453427781704,-0.1377771989703329,0.3064457943735794,-0.13811940293448877,0.44835619178592173,0.4847566064383611,0.30173866041571545,0.8268824139275134,0.12121265680981441,0.7053272267463756,0.38150953912607605,0.6818219421689179,0.2065363279005488,0.6786776612865079,0.8925072725998004,0.39635916479529,0.5924898161455826,0.7138164408689387,0.31622180694290064
21,0.9163774039831906,0.16833596624224886,0.18743491400627807,-0.19679350285844163,0.666019317966902,-0.10481390364437698,0.3712807611895748,0.5639641461793209,-0.007579229717295608,0.908799976543894,0.04470535278113038,0.5569292490995102,0.11620573601321911,0.5144994678137041,0.14647226889097387,0.39000221366258636,0.8569040286438454,0.32367139537392436,0.19198986493004164,0.6467626216006798,0.19198198600670022
22,0.8022508174485689,-0.24122252872075878,-0.16489179891537675,0.08389716389034094,0.3188909416512134,-0.08705698523546791,0.16700354424843086,0.4548057458633959,0.4707747483643457,0.8213555261253006,0.19708882056989452,0.6479253937164287,0.48211119602689695,0.5009309975773729,0.43243307209758397,0.6494507069944638,0.8813175697067901,0.44968507902054256,0.6664291897548529,0.7607817772887487,0.39402602073870535
23,0.8727018038577736,0.13337419078084342,0.22420627768015222,0.10282472757622985,0.6018678014155475,-0.1817128675470492,0.42674537474640845,0.6706072266247118,0.4317082186453563,0.9150432187572962,-0.05430721327202922,0.6585469433945226,0.396113960072896,0.591251981710474,0.10469030499321315,0.7160561478534762,0.9127158265598021,0.1771251691390965,0.6250350846129255,0.46833565993661724,0.06458449371674264
24,0.9076429471509968,0.1284275167165502,0.20430619252851373,0.1666045444521473,0.6455645926636454,-0.19565257152722582,0.39084184288572277,0.5819138130749533,0.34261090638617386,0.9040402242664602,-0.10714481546284035,0.7490720529988417,0.3580254055717264,0.6169337990328927,0.2450673575148354,0.5505047606370075,0.872004632394111,0.17936551109559493,0.48463909963363344,0.5566282023243889,0.023228945812148006
25,0.7310583619662698,-0.42369286725772315,-0.19717542899068582,-0.17439970904544513,0.2216789729441102,-0.09320747711777971,0.1053745154121083,0.5063202794708063,0.33471091906135275,0.8239279929972912,0.19101195343252433,0.6830763009089704,0.411318730349809,0.5047390272969909,0.18225441436699338,0.622699964439516,0.903793561406808,0.28286157749659163,0.5934467579272225,0.8125620161690914,0.3053131941431199
26,0.7162173707650826,-0.02332849071174077,-0.1423094627318729,-0.28702583648873625,0.2384771431666656,-0.11539912025675064,0.44932555311370065,0.5711807691177553,0.28941393664895215,0.8453453093968543,0.2255175326503265,0.6702733129611363,0.48343814970775545,0.6495855851069853,0.2756368392194555,0.7102377979468807,0.9192803114029696,0.4266952304994672,0.6108807364117468,0.6126230299871294,0.39267285054897133
27,0.8030749403904598,-0.13944187295931668,-0.07356633684810492,-0.05614071641213699,0.3857017319293238,0.013096493063179724,0.34225758773462145,0.5152142682624413,0.4138455213682014,0.8557892526243669,0.30210911656060613,0.801599671032548,0.5605640913296773,0.6684721122691025,0.27667252268278936,0.7372482878062645,0.8822997246475179,0.44768290445702785,0.680275575384669,0.7011111812716684,0.443857917050592
28,0.8342852525636226,-0.03566143659228195,-0.014591296947035287,-0.12582022772745244,0.45305567215286624,-0.09734448635714073,0.3939668089534656,0.5225594909714533,0.22716937028591686,0.866434159663666,0.11794336537443205,0.7580925534083226,0.4015465743117008,0.6696957290343911,0.04328259792092607,0.6248916472053326,0.8767641389618062,0.38527459695672045,0.49252675056170947,0.543110046752944,0.28958807036923156
29,0.9147593210440423,0.2204679591612939,0.38405878360330287,0.2877434569489205,0.7187713551891887,0.12350305446657997,0.48124840029989374,0.7146576383811847,0.5550002035542293,0.9369261022185016,0.30749720475105197,0.7360708404394402,0.6422820100505767,0.6469154292621815,0.4793289046530219,0.7166772927870748,0.9128520079318228,0.4573043546215159,0.6916794653061983,0.6775084719864687,0.4139565635220945
30,0.8258439016368552,-0.20745846464887832,0.0740193396089297,-0.026800369929209936,0.4807388404169608,0.16444437967801828,0.15687084753877809,0.6070824713539767,0.31796522979079805,0.8886841985778566,0.37300431349170593,0.5602168602220816,0.32150478122630266,0.4124354559857033,0.26266400384710764,0.604275212744645,0.9019990940111468,0.3981185856940562,0.5216763592994937,0.34156258378728516,0.43751977355416344
31,0.8571941142287427,0.16114555574578782,-0.01826936296603141,-0.2115120130869622,0.477680254233299,-0.20867383828819347,0.3690997742284628,0.481450194464365,0.07435114871870363,0.858850405686201,0.018697822010299073,0.537178792805034,-0.054457214768636755,0.5102468081178289,0.008511682669726064,0.4181949029265723,0.860130341822929,0.3672818668846564,0.30679050260278035,0.6220059902248918,0.23240848098023648
32,0.8202337081540577,-0.3556886119147051,-0.25943941365291817,-0.14455795136228364,0.28144144259745146,-0.32800742235155045,0.06496943683871316,0.3234095045868631,0.3407359863202591,0.7759981053279937,-0.07999916713624397,0.6770393530495766,0.6568291164570728,0.49429307822562424,0.4351252582931922,0.8023530362838258,0.8463631674073012,0.3635271019989415,0.7304059506450383,0.46599249576931834,0.2075147612037239
33,0.8473688847401634,0.042802277282834984,0.06465273189538641,0.1370690240810093,0.5021455529127643,0.07996952429724953,0.4275397086118222,0.5675575667247281,0.4776775364103128,0.8816330401665344,0.2896936110316473,0.7605496203548766,0.5458185872922637,0.6727960632232012,0.33068409957285444,0.6598497346909767,0.8870996284571974,0.34567407167249775,0.651096494704214,0.7010582715100782,0.374122872646156
34,0.7373418720548671,0.07764425052222121,-0.04935220436628212,0.038845258991564435,0.30876984875992286,-0.05695961085264326,0.5709902752369616,0.6203497131135338,0.3910052325452316,0.8664844730816598,0.0574851447090063,0.781278529664922,0.43669118462311834,0.7635213489098964,0.09992521903544081,0.4852244421803187,0.9274547223477442,0.12455933489659501,0.5039737954134781,0.3800830799878815,0.11214416131390281
35,0.7805822831878454,0.08829372757041605,0.06572438188369552,-0.0682093426917243,0.4240165380826361,0.16114023687830575,0.5511889219889732,0.6588299224562092,0.4328742725774052,0.8942644060362286,0.45863851301636144,0.7737120090820362,0.6633672492935742,0.7399163911872848,0.45678074070459,0.7171324486705476,0.9240809726328835,0.5015621826258931,0.658283224458376,0.6781714535805677,0.5376221476918911
36,0.8637409933165129,-0.08796718362205443,-0.043464970820468386,0.09116932469903773,0.46869252294150154,-0.23754636237478435,0.23893738870060405,0.4476673810000673,0.4187975864097506,0.8468140023344478,-0.13721300375626766,0.6321537535195431,0.3666497568254102,0.5173834395409835,0.21029590481099408,0.6894409432808369,0.8521637368360016,0.1352362213828096,0.6518205089763143,0.40133476646408106,0.004999525440264513
37,0.9375092941335783,0.24222991631802418,0.36004536076217697,-0.03207613284497341,0.7580764554548738,-0.06828904218453916,0.3799565201248348,0.6496169441168834,0.18405196000054355,0.9358385022106263,0.019648178439948136,0.5366686515997432,0.46378566929193266,0.4855293733198696,0.1634015144555319,0.5671821218398291,0.8742425342323229,0.2184261108878414,0.3823799118095602,0.32915527121940136,0.11252275631536028
38,0.7959569403280016,-0.2136596311054672,-0.021999879354268618,-0.04122125237669068,0.3785489078044495,0.012228530961510591,0.17116940931350147,0.5747268641727263,0.40511799959908745,0.858807737810403,0.33986867162595014,0.5761617032652583,0.36955110874612074,0.44722887649440296,0.2069992772057919,0.7130191803523411,0.9117076760847121,0.508635880465517,0.6525926934204188,0.6189813132005494,0.4958069699980254
39,0.7858156068647882,0.14063086717730663,0.08000723436070747,0.04936768682440913,0.4282834361990769,0.10074869078935386,0.5778411457208602,0.6634564862581888,0.5507139659705247,0.8923576093494034,0.46371332341766064,0.7675070891882853,0.5573975530400241,0.7487498543243042,0.4252065106682328,0.8485743771013357,0.928228739384711,0.6772232566875961,0.7821679654752393,0.7131091871877343,0.6293924795764058
40,0.8431533029264451,-0.15345297929129437,0.03167042289195999,-0.1009370498875613,0.4827081622551173,-0.19172622470430134,0.22256818033900455,0.5458251195554517,0.24058998239617693,0.874806825542626,0.12713549740039531,0.6827244247524775,0.34383858813777324,0.5169425814760102,0.4188573053740568,0.6033327516008535,0.8811567681555943,0.5254652793454003,0.48669754403620735,0.6754015245931061,0.3797815120380154
41,0.7538720762413715,-0.1153345057084542,0.0950391330465941,-0.14234951349771452,0.39997374734487684,-0.03648678974484591,0.47085201765905244,0.7133394239666311,0.18487918077416912,0.9014815246424103,0.2090703847124358,0.8466845716803201,0.33429316090506117,0.7407466864038148,0.18915993007451226,0.4313614736071738,0.9450072235382326,0.32024253432962846,0.35346789536105294,0.6472364159990734,0.3027750244361327
42,0.8803175694573397,-0.017947368641295217,-0.06734687584265237,-0.045022902953521245,0.49740255348053136,-0.014754422121995571,0.25849000882094336,0.3938077616457342,0.2569104072570758,0.8455974932171837,0.11163161977684459,0.6328143075807614,0.3453631539244094,0.5204371707157562,0.2681102744730222,0.6116266088066789,0.8213961253406699,0.28521870638327096,0.5195916247702421,0.5652452887931139,0.2320534544815101
43,0.8417506397169933,-0.08097128958008896,-0.11805631577666151,0.1362558463928571,0.40033400218107124,-0.013724056441425,0.24388978163235697,0.414077294817767,0.46849275683870767,0.8275402863163743,0.295010685637531,0.57195248013232,0.24776300206063578,0.4980611729934287,0.3579640472922769,0.6378150476413222,0.8507976660542194,0.4943313578296732,0.6627538059649456,0.5807747533080472,0.49082880320814415
44,0.9039463689039096,0.022599790126437327,0.16638817595991434,0.18301910946126687,0.6303673256011446,0.30401423127323157,0.2558602187590115,0.5578126966858654,0.40710755778233193,0.8993159189294087,0.3737069121253855,0.5961067090694896,0.4198049928656023,0.46370325540422863,0.20463591946827797,0.5753644865784726,0.8630210448033212,0.22515137551154107,0.5532215832117465,0.5433607850550523,0.35278264102339074
45,0.708574156951441,-0.1495231517419352,0.01216049029927098,0.020242381015033943,0.3095675069772117,-0.2640295223226407,0.3839128346151684,0.7012459623244617,0.5878595058062519,0.8875890142821348,0.11228882523213783,0.6677484443412302,0.5275696610228539,0.6058016417289681,0.16557274622604848,0.832295464053335,0.9496704200879174,0.4316089954653892,0.7913665886151399,0.46708858511158047,0.3283061724493521
46,0.6865165349213607,-0.15253295250898316,-0.15511250019730263,0.08721883028330561,0.19449633606025568,-0.08550973999574962,0.4040329222949854,0.5929562539234,0.563542307304831,0.8430780797150549,0.21456404995123807,0.7338300213825137,0.41145671897174063,0.6695260886080515,0.2436102001085949,0.6794110853545625,0.9309156221136604,0.3927623993918668,0.7046893947078925,0.6005659338207014,0.35806453085925694
47,0.8300181791854906,0.11773842677150761,0.15899189717370021,0.10857126770664302,0.5079207803849712,-0.08320387074545361,0.4849429000994303,0.6713732513070942,0.43899322050162376,0.8998768151270656,0.1145227967906024,0.7382244549848573,0.551245422492286,0.6748605902311058,0.11115363687837516,0.7106253656022352,0.9262591247966644,0.3397119396876426,0.6277761979940956,0.4686701670616185,0.2541839428303534
48,0.7988290858523008,0.09899009830805976,0.053681525387893385,-0.05624120868737412,0.4318743119911724,-0.09722444367036459,0.45978025161286484,0.6431222538336709,0.3235674977296587,0.8874840103868149,0.16672236220867734,0.6281258700661492,0.2712627854172533,0.610106975843604,0.22136547800058456,0.6151574218422208,0.9235973715430156,0.39502006966342523,0.5308296615713232,0.6262771922204329,0.32238619423556286
49,0.7672635401364504,-0.2845773496602778,-0.17855318797723543,0.10957882771591097,0.266934784806773,-0.05288030099686137,0.22117316350100805,0.4934307548723138,0.5160110393661698,0.8227626550565479,0.18651041319615766,0.717212561959089,0.2748415882333396,0.5813228960807865,0.2256632006110591,0.6497978328919645,0.9002726820627182,0.36129974224479117,0.6812695863131324,0.5930171018772783,0.3286527837248856
50,0.8563800340150065,-0.08122785958149009,-0.06892751098617522,0.10602343614175644,0.4529043731348011,-0.2576860366779484,0.28346740507676693,0.45554613398688654,0.3122797208085725,0.848122096056081,-0.09047558676464543,0.6898550966427267,0.5389144780238968,0.5737673067293753,0.44061224083754824,0.42698671958260437,0.8579143013441676,0.2770011083844739,0.4329857693264171,0.6896800425278578,0.11110698399825986
51,0.7966976221996933,0.22627538476867456,0.03434643987980391,0.17181975340604047,0.4197511133994394,0.05255012839399244,0.5945831080614459,0.6310738438671561,0.5036758945313677,0.8829208567795152,0.3065256478158584,0.6919542311051347,0.3907769209363875,0.7168994161426837,0.32226466008187715,0.6152344763228172,0.9213661993271733,0.43436100819936496,0.6241070924369403,0.5382706992681205,0.4176005607988003
52,0.7814036571370838,-0.33902358713023795,-0.1153563179063537,-0.17047025226591125,0.32185997803015226,-0.11231299066817191,0.18478372113473307,0.5291801483684747,0.3327650088088054,0.8422262373218804,0.2565398049536516,0.7615664052932297,0.6710061269861607,0.576051247618788,0.5660415193479997,0.7632636745529067,0.903073841451209,0.5557501772736467,0.6530351137872925,0.7168838879750533,0.4841765074005154
53,0.8319341480980517,0.17637980662411176,0.08292785257819178,0.2902334590068665,0.4867383225627408,0.3695655298296309,0.5474956885084601,0.6215436507061439,0.6599054249273671,0.8895775608051795,0.5349528245552028,0.7372156052803197,0.595527050196877,0.7179482095678394,0.3593815437740294,0.7764197296278958,0.9106922171024835,0.44659785858979323,0.8004661963906371,0.6172940931945236,0.5408671741415415
54,0.8287173896974113,0.021318905835840844,0.04913221625019951,0.08985560070800953,0.4640534529783193,-0.13526495993240623,0.425335736287592,0.59936050083777,0.44099767852478017,0.8802700163923755,0.2592541251601495,0.7301782357874704,0.5679373205237651,0.6558308174932329,0.5548606371973981,0.6572370380287172,0.907357344074709,0.6525204593015682,0.621418774002011,0.6187952313880833,0.5237216111663856
55,0.8440853482034739,0.1569055201464757,0.11929984664843676,0.2591641027604651,0.518299780168805,0.15909650712973752,0.5414082646203678,0.632675444965133,0.6346831504608013,0.8959909160354156,0.47557831715728377,0.7812566278383288,0.6249391804033292,0.7356538437670639,0.38838891317665286,0.8062834594095268,0.9107140250372785,0.6483882211186128,0.7997348323634517,0.70735072207649,0.6259472580218467
56,0.8254419425454141,-0.12757650546198615,-0.09037861649400532,-0.1367169808158935,0.39169799715322184,0.003364176126447965,0.19888214067720988,0.4870406487494415,0.30236080818519495,0.8426142896748849,0.17315451157895978,0.5508022643947358,0.44939033284355423,0.44699179799929684,0.21853339975397598,0.7456335330469959,0.8806432399120027,0.29879619795060824,0.6236769802732544,0.5105904936700609,0.27850066010987673
57,0.8699608959098544,0.055407174155203284,-0.019963946223722547,0.12293176256309656,0.4956968386211973,0.02203427065050222,0.37035332932095494,0.4751917935876997,0.4904377340814365,0.8594354728299388,0.2564858459386186,0.6579414487997379,0.5994355225486429,0.5971789870198073,0.31279399610634573,0.7809729726851046,0.8581622454405547,0.4895351646040941,0.7387145053397332,0.6514782814916541,0.4322855070570325
58,0.8878712198289228,0.02162455197658967,-0.03589491058207362,0.057379922602508585,0.5260885707171898,-0.1182244830507268,0.3179034872332139,0.4275307891781823,0.37038924721170574,0.8583139575650929,-0.0383656274220748,0.6502167188905134,0.38609784611945636,0.5644055952289899,-0.06409530003411958,0.6890633093695219,0.8307573359144311,0.15493262855950185,0.6197762479583063,0.343062417944602,0.06312010832809713
59,0.791364423912218,-0.046994008553701866,-0.028310851597654178,-0.09877257394928267,0.38186287604756547,-0.08684525281158288,0.44527583727455833,0.5882962849345745,0.3755596126959026,0.8671420673217156,0.06746310022203629,0.7850124267673364,0.5399092709920305,0.7095082917007857,0.17804549602786576,0.7425254006312163,0.9128388985509741,0.21968084875586907,0.6474776407466563,0.46479559346714894,0.17060739978650633
60,0.8115139192651329,0.13598763993372245,0.05067993818201992,0.02251403539203158,0.4441711787927381,-0.07011383917743318,0.5660018505004091,0.624288952373637,0.4640631791320592,0.883909734715008,0.2195677629059561,0.7872674455622062,0.5421385623238285,0.7597751131709245,0.3647342151526659,0.7649288717403346,0.9170917822391877,0.47396017882767416,0.6943606777150936,0.5267377585286513,0.3947570418888669
61,0.8697541257653701,0.30074563787755965,0.3326961706240327,0.36796495042166844,0.6351196588399366,0.27041407478049717,0.5417113152161257,0.7544615888718306,0.6278398982750876,0.9335312228860974,0.4020511293367494,0.6394351925667937,0.5574242929914284,0.630971019918263,0.3425432319204444,0.7139221105869815,0.9395736471335108,0.406881519246252,0.7167095114346872,0.6602088440263456,0.4322690300351793
62,0.852036555502185,-0.15904953620455423,-0.23356360488879457,-0.4444596034478144,0.35873124075527296,-0.18667804258350665,0.25992420057745463,0.3093177616762986,-0.04759144055850861,0.7941710805238555,-0.002703916107124417,0.7732836746037387,0.5572952458988086,0.648970602398424,0.14871042335311985,0.7237709380368959,0.8234419218094055,0.33983359568812005,0.43320093033385837,0.5191088661373864,0.21432299382193548
63,0.885119884642258,0.5122443550848261,0.3677474130474155,0.04296985883272553,0.6678085896168158,0.0710142588050954,0.6810993323485014,0.7580121097024313,0.4040401370905892,0.9374404078283033,0.2597478789245815,0.6464685160128067,0.2861827800523311,0.7073870324158538,0.21727002222101938,0.7478637271998732,0.937632794420567,0.41433780005661347,0.6144234525335391,0.5308212999709511,0.36060074178458845
64,0.7936146817775681,-0.10762684168775419,-0.23897345779707677,-0.10727921731392773,0.2585149461977443,0.1631731446414973,0.36569348759804676,0.40048371591619664,0.3158124562830478,0.7927790429959262,0.42521645807605574,0.7546083794697658,0.5556023960452118,0.6924359168682078,0.31337324109497994,0.6683905766769601,0.8759024795012437,0.43629816102146,0.6102605793004567,0.5126693584590721,0.5132605752982795
65,0.8725318221098138,0.03626317927403964,0.0984185520640342,0.051996561401257656,0.5518336736402519,-0.013691766092440587,0.4495215491524842,0.571636869749227,0.43450645160379137,0.8888620955724336,0.18607420442484615,0.8540753837108306,0.7028944529548622,0.7332311414100816,0.3460901595120245,0.797762492744809,0.88398042236693,0.39029586526157956,0.6930852788469958,0.6125173662853594,0.32633341692969003
66,0.8023057981807795,-0.12833122987891835,-0.24085820638979707,0.0057811650623099155,0.27522273081336773,0.13649658675261067,0.3144497983946823,0.3855029920863325,0.45616177927830776,0.7945644024801873,0.48517313326485983,0.710878688947098,0.6046335441847909,0.6376686549178892,0.5804079328340596,0.7218888487788532,0.8664766675573718,0.578455658601631,0.7243550579157331,0.6449162597109476,0.6429758316591668
67,0.868515413869071,0.33888496932718504,0.20695193153245253,0.19650631237854452,0.5884784870522972,0.11980218333684298,0.6177594469647534,0.6643312503026298,0.5467852868136014,0.9118003064565433,0.26656746727875363,0.7101364113133208,0.529463342116215,0.7276601129349861,0.13115273571289437,0.7759308710327094,0.9126137748681743,0.3397207724382915,0.7267401182829799,0.6522044659618104,0.33357270540172096
68,0.8694951532009888,0.06741772498705215,0.18325964519306637,0.23351247216491935,0.5804684196847614,-0.039306490016856585,0.4499510869085877,0.6445577419614651,0.5509863886346996,0.9068675651683719,0.072972437157591,0.7869568861778393,0.5590210757806929,0.6828729851962232,0.2499726814207535,0.7360007666725868,0.9066737101704635,0.20557287315542883,0.7095084819849443,0.4017045224788075,0.1536868065467327
69,0.8228143861750278,-0.06559291632937762,-0.0377378337864257,-0.19958297760075058,0.4164339650245294,-0.025585476897321345,0.4215514159050209,0.536343458475805,0.11664592243263736,0.8592504428547865,0.19630477607191818,0.8366307595070747,0.42029256067445575,0.7328057301302382,0.39790666992252577,0.4942825809462596,0.8925370652300681,0.37834356514929307,0.3635280898000138,0.5387066924582129,0.33526275167717884
